Project_Nr,comments,withdrawn_comments,Link,source_laptop,reward_comment_xml,filename,filesize,bolScrapeAgain,downloaded,error_description,withdrawn_comments_new
1125933792,1,0,"https://www.kickstarter.com/projects/832163141/the-saga-of-ulvhedin?ref=discovery_category_popular
",guest,False,comment_1125933792.xml,37.0,True,False,,
2073193071,1,0,"https://www.kickstarter.com/projects/833885600/push-psychedelic-sci-fi-horror-comedy?ref=discovery_category_popular
",guest,False,comment_2073193071.xml,37.0,True,False,,
207472602,1,0,"https://www.kickstarter.com/projects/1688118701/20-fists?ref=discovery_category_popular
",guest,False,comment_207472602.xml,37.0,True,False,,
375316011,1,0,"https://www.kickstarter.com/projects/levlabs/the-fourth-world?ref=discovery_category_popular
",guest,False,comment_375316011.xml,37.0,True,False,,
2078617583,1,0,"https://www.kickstarter.com/projects/1392717827/outkast-comics?ref=discovery_category_popular
",guest,False,comment_2078617583.xml,37.0,True,False,,
37438879,1,0,"https://www.kickstarter.com/projects/immortalwars/the-immortal-wars-1?ref=discovery_category_popular
",guest,False,comment_37438879.xml,37.0,True,False,,
1566204252,1,0,"https://www.kickstarter.com/projects/1566204252/magilicutty-issue-2?ref=discovery_category_popular
",,,comment_1566204252.xml,37.0,True,False,,
1212068570,1,0,"https://www.kickstarter.com/projects/2039684773/jesus-and-1-sheep?ref=discovery_category_popular
",guest,False,comment_1212068570.xml,37.0,True,False,,
2067353057,1,0,"https://www.kickstarter.com/projects/gearshift/gearshift?ref=discovery_category_popular
",guest,False,comment_2067353057.xml,37.0,True,False,,
3899801,1,0,"https://www.kickstarter.com/projects/865232334/emerald-blue?ref=discovery_category_popular
",guest,False,comment_3899801.xml,37.0,True,False,,
2058598584,1,0,"https://www.kickstarter.com/projects/2058598584/playa-pail-kids-on-playa-art-gallery?ref=discovery_category_popular
",,,,,True,False,,
2056518778,1,0,"https://www.kickstarter.com/projects/2056518778/anna-chronism-graphic-novel?ref=discovery_category_popular
",,,comment_2056518778.xml,37.0,True,False,,
407816194,1,0,"https://www.kickstarter.com/projects/1290912892/love-strayed-a-romance-manga?ref=discovery_category_popular
",guest,False,comment_407816194.xml,37.0,True,False,,
2057575389,1,0,"https://www.kickstarter.com/projects/826886178/da-elements-of-hip-hop-fka-the-hip-hop-crusaders?ref=discovery_category_popular
",guest,False,,,True,False,,
122152634,1,0,"https://www.kickstarter.com/projects/980282522/legin?ref=discovery_category_popular
",guest,False,comment_122152634.xml,37.0,True,False,,
1556685627,1,0,"https://www.kickstarter.com/projects/405138539/sky-slayers-top-witch-comic-books?ref=discovery_category_popular
",guest,False,comment_1556685627.xml,37.0,True,False,,
rumblingspires,1,0,"https://www.kickstarter.com/projects/rumblingspires/veil-0?ref=discovery_category_popular
",,,,,True,False,,
205867325,1,0,"https://www.kickstarter.com/projects/2116160479/eco-thriller-comic-books-for-the-class-room?ref=discovery_category_popular
",guest,False,comment_205867325.xml,37.0,True,False,,
1220316994,1,0,"https://www.kickstarter.com/projects/188952810/hand-of-the-morningstar-the-complete-series?ref=discovery_category_popular
",guest,False,comment_1220316994.xml,37.0,True,False,,
2058810754,1,0,"https://www.kickstarter.com/projects/2058810754/ready-for-print-bellatorem-fantasy-sci-fi-epic?ref=discovery_category_popular
",,,,,True,False,,
1121210935,1,0,"https://www.kickstarter.com/projects/2038250933/warhead-volume-one?ref=discovery_category_popular
",guest,False,,,True,False,,
ladypixelheart,1,0,"https://www.kickstarter.com/projects/ladypixelheart/quinntessence-chapters-1-2?ref=discovery_category_popular
",,,comment_ladypixelheart.xml,37.0,True,False,,
